customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,multiple_lines_no,multiple_lines_no_phone_service,multiple_lines_yes,online_security_no,online_security_no_internet_service,online_security_yes,online_backup_no,online_backup_no_internet_service,online_backup_yes,device_protection_no,device_protection_no_internet_service,device_protection_yes,tech_support_no,tech_support_no_internet_service,tech_support_yes,streaming_tv_no,streaming_tv_no_internet_service,streaming_tv_yes,streaming_movies_no,streaming_movies_no_internet_service,streaming_movies_yes,contract_type_month-to-month,contract_type_one_year,contract_type_two_year,internet_service_type_dsl,internet_service_type_fiber_optic,internet_service_type_none,payment_type_bank_transfer_(automatic),payment_type_credit_card_(automatic),payment_type_electronic_check,payment_type_mailed_check
9103-CXVOK,Male,Non-Senior,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,19.75,0,Month-to-month,None,Electronic check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No
9103-TCIHJ,Female,Non-Senior,No,No,15,Yes,Yes,Yes,No,No,No,No,No,Yes,55.7,899.8,1,Month-to-month,DSL,Mailed check,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
9107-UKCKY,Male,Non-Senior,Yes,No,61,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,79.8,4914.8,0,One year,DSL,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
9108-EJFJP,Female,Non-Senior,Yes,No,1,Yes,No,Yes,Yes,No,No,No,No,Yes,53.55,53.55,0,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
9108-EQPNQ,Female,Non-Senior,Yes,Yes,10,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.1,225.55,0,Two year,None,Credit card (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
9110-HSGTV,Female,Non-Senior,No,No,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,82.45,5555.3,0,Two year,DSL,Credit card (automatic),Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No
9112-WSNPU,Female,Senior,No,No,35,Yes,No,No,No,No,No,No,No,No,70.55,2419.0,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
9114-AAFQH,Female,Non-Senior,Yes,No,48,Yes,No,No,Yes,Yes,No,No,Yes,Yes,65.65,3094.65,0,One year,DSL,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
9114-DPSIA,Male,Non-Senior,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,81.0,5750.0,0,Two year,DSL,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No
9114-VEPUF,Male,Non-Senior,Yes,No,62,Yes,Yes,Yes,Yes,No,No,No,Yes,No,96.1,6001.45,0,One year,Fiber optic,Electronic check,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
9115-YQHGA,Male,Non-Senior,No,No,40,Yes,No,No,No,No,Yes,No,No,Yes,51.1,2092.9,0,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
9117-SHLZX,Male,Non-Senior,No,No,1,Yes,No,No,No,No,No,No,No,Yes,45.7,45.7,1,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
9121-PHQSR,Male,Senior,Yes,No,16,Yes,Yes,No,No,No,No,Yes,No,Yes,85.05,1391.15,0,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
9122-UMROB,Male,Non-Senior,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,20.3,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
9124-LHCJQ,Female,Non-Senior,No,No,1,Yes,Yes,No,No,No,No,No,Yes,Yes,85.45,85.45,1,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes
9127-FHJBZ,Male,Non-Senior,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.0,8093.15,0,Two year,Fiber optic,Electronic check,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
9127-QRZMH,Male,Non-Senior,Yes,No,44,Yes,No,Yes,Yes,No,Yes,No,No,Yes,59.85,2603.95,0,One year,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No
9128-CPXKI,Female,Non-Senior,No,No,59,Yes,No,No,No,Yes,No,Yes,Yes,No,95.8,5655.45,0,Two year,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No
9129-UXERG,Female,Senior,No,No,18,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,103.6,1806.35,0,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
9133-AYJZG,Female,Non-Senior,No,No,23,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,98.7,2249.1,0,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
9134-CEQMF,Male,Senior,Yes,No,7,Yes,No,No,No,No,No,Yes,Yes,Yes,89.5,676.7,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9134-WYRVP,Male,Non-Senior,No,No,51,Yes,No,Yes,No,No,No,Yes,No,No,86.35,4267.15,0,One year,Fiber optic,Mailed check,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes
9135-HSWOC,Male,Non-Senior,Yes,Yes,64,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.7,1274.05,0,Two year,None,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No
9135-MGVPY,Male,Non-Senior,Yes,No,69,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,84.7,5878.9,0,Two year,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes
9136-ALYBR,Male,Non-Senior,No,No,1,No,No phone service,No,No,No,No,No,No,Yes,24.45,24.45,1,Month-to-month,DSL,Mailed check,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
9137-NOQKA,Male,Senior,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.2,37.2,0,Month-to-month,None,Electronic check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No
9137-UIYPG,Female,Non-Senior,Yes,Yes,35,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,106.9,3756.45,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9138-EFSMO,Male,Non-Senior,Yes,Yes,26,Yes,No,No,No,No,No,No,Yes,No,78.95,2034.25,0,One year,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No
9139-TWBAS,Female,Non-Senior,Yes,No,26,No,No phone service,Yes,Yes,Yes,No,Yes,No,No,47.85,1190.5,0,One year,DSL,Bank transfer (automatic),No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No
9139-WQQDY,Female,Non-Senior,Yes,Yes,49,Yes,Yes,No,Yes,No,No,Yes,Yes,No,100.45,4941.8,1,One year,Fiber optic,Mailed check,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes
9140-CZQZZ,Female,Non-Senior,Yes,No,68,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,79.6,5515.8,0,Two year,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No
9142-KZXOP,Male,Non-Senior,No,No,44,Yes,No,No,No,No,No,No,No,No,68.85,2958.95,0,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
9142-XMYJH,Female,Non-Senior,No,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,601.6,0,Month-to-month,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No
9143-CANJF,Female,Non-Senior,Yes,Yes,24,Yes,No,Yes,No,No,Yes,No,No,No,55.15,1319.85,0,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
9146-JRIOX,Female,Non-Senior,Yes,Yes,14,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.55,372.45,0,Month-to-month,None,Mailed check,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
9150-HEPMB,Male,Non-Senior,No,No,56,Yes,No,Yes,No,Yes,No,No,No,No,52.7,3019.7,0,One year,DSL,Mailed check,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
9150-KPBJQ,Female,Non-Senior,No,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,116.85,0,Two year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
9152-AMKAK,Male,Non-Senior,No,No,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,80.25,493.4,0,Two year,DSL,Mailed check,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes
9153-BTBVV,Female,Non-Senior,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,1753.0,0,Two year,None,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No
9154-QDGTH,Male,Non-Senior,Yes,Yes,43,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,104.3,4451.85,0,One year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
9158-VCTQB,Female,Non-Senior,Yes,No,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,113.6,4594.95,1,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No
9163-GHAYE,Female,Non-Senior,No,No,15,Yes,No,No,Yes,No,No,No,No,No,48.85,736.8,0,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
9167-APMXZ,Female,Non-Senior,No,No,22,Yes,Yes,No,No,No,No,Yes,No,Yes,84.15,1821.95,0,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
9168-INPSZ,Female,Senior,Yes,No,44,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,104.15,4495.65,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9169-BSVIN,Male,Non-Senior,No,No,12,Yes,Yes,No,No,Yes,No,Yes,Yes,No,74.75,827.05,0,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No
9170-ARBTB,Female,Non-Senior,Yes,Yes,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.6,1012.4,0,One year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No
9170-CCKOU,Male,Non-Senior,Yes,No,17,Yes,Yes,Yes,Yes,Yes,No,No,No,No,90.2,1454.15,1,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
9170-GYZJC,Female,Non-Senior,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,79.9,3326.2,1,Month-to-month,DSL,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No
9172-ANCRX,Female,Non-Senior,No,No,10,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,98.7,973.25,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9172-JITSM,Female,Non-Senior,Yes,Yes,26,Yes,No,No,No,No,No,Yes,Yes,Yes,90.8,2361.8,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9173-IVZVP,Female,Non-Senior,Yes,Yes,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.9,1146.05,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
9174-FKWZE,Female,Senior,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.45,19.45,1,Month-to-month,None,Electronic check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No
9174-IHETN,Female,Non-Senior,No,Yes,50,Yes,No,No,No,No,No,No,No,No,70.35,3533.6,0,Two year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No
9178-JHUVJ,Male,Non-Senior,Yes,Yes,24,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.1,587.4,0,Two year,None,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No
9184-GALIL,Female,Non-Senior,Yes,Yes,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.45,781.25,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
9185-TQCVP,Male,Non-Senior,Yes,No,14,Yes,Yes,No,No,No,No,No,Yes,Yes,85.15,1139.2,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9189-JWSHV,Female,Senior,Yes,No,24,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.55,2264.05,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9190-MFJLN,Male,Senior,No,No,19,Yes,No,No,No,Yes,No,Yes,Yes,Yes,95.9,1777.9,1,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
9191-MYQKX,Female,Non-Senior,Yes,No,7,Yes,No,No,No,Yes,No,No,No,Yes,75.15,496.9,1,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
9194-GFVOI,Female,Non-Senior,Yes,No,42,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,84.35,3571.6,0,Two year,DSL,Credit card (automatic),No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No
9199-PWQVC,Female,Non-Senior,Yes,No,63,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,79.7,4786.15,0,One year,DSL,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No
9200-NLNPD,Male,Non-Senior,Yes,No,56,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,54.05,2959.8,0,One year,DSL,Bank transfer (automatic),No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
9206-GVPEQ,Male,Non-Senior,Yes,No,13,No,No phone service,Yes,No,No,Yes,Yes,Yes,Yes,54.45,706.85,1,Month-to-month,DSL,Electronic check,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
9207-ZPANB,Male,Non-Senior,No,No,37,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,67.45,2443.3,0,One year,DSL,Electronic check,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No
9208-OLGAQ,Female,Senior,No,No,18,Yes,No,No,No,Yes,No,No,Yes,Yes,84.95,1443.65,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9209-NWPGU,Male,Non-Senior,No,No,44,Yes,No,Yes,No,No,Yes,Yes,No,No,65.4,2774.55,0,One year,DSL,Electronic check,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No
9210-IAHGH,Female,Non-Senior,No,No,7,Yes,No,No,No,No,Yes,Yes,Yes,Yes,70.75,450.8,1,Month-to-month,DSL,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No
9214-EKVXR,Female,Non-Senior,No,No,1,Yes,No,No,No,No,No,No,No,Yes,44.0,44.0,0,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
9220-CXRSC,Female,Non-Senior,Yes,Yes,69,Yes,Yes,Yes,No,No,Yes,No,No,No,61.4,4059.85,0,Two year,DSL,Credit card (automatic),No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
9220-ZNKJI,Female,Senior,Yes,No,55,Yes,No,No,No,Yes,Yes,Yes,No,No,88.8,4805.3,0,Two year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No
9221-OTIVJ,Female,Senior,No,No,14,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.85,1531.4,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9223-UCPVT,Female,Non-Senior,No,No,1,Yes,No,No,No,Yes,No,Yes,Yes,No,94.4,94.4,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
9224-VTYID,Male,Non-Senior,Yes,Yes,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,90.5,4318.35,0,Two year,DSL,Mailed check,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes
9225-BZLNZ,Male,Non-Senior,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,85.25,6083.1,0,Two year,DSL,Electronic check,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No
9227-LUNBG,Female,Non-Senior,No,No,1,No,No phone service,No,No,No,No,No,No,No,24.6,24.6,1,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
9227-UAQFT,Male,Non-Senior,No,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,284.35,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
9227-YBAXE,Female,Non-Senior,Yes,Yes,65,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,82.5,5215.1,0,Two year,DSL,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No
9229-RQABD,Male,Non-Senior,No,No,18,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,23.75,424.5,0,One year,None,Mailed check,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes
9231-ZJYAM,Female,Senior,No,No,4,Yes,No,No,No,No,No,Yes,No,Yes,78.85,292.8,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
9233-PSYHO,Female,Senior,No,No,45,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,100.15,4459.8,0,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No
9236-NDUCW,Female,Non-Senior,No,No,21,No,No phone service,Yes,No,No,Yes,No,No,No,35.1,770.4,0,Two year,DSL,Mailed check,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes
